Darf ich dich auf einen Drink einladen?,Can I buy you a drink?
Die britische Regierung hat Ausgabensenkungen in Höhe von mehr als 6 Milliarden Pfund angekündigt.,The British government announced spending cuts of over 6 billion pounds.
"Kim Jong-Il plant, das Hungerproblem in Nordkorea zu lösen, indem er riesige Kaninchen züchten lässt.",Kim Jong-Il plans to solve hunger in North Korea by breeding giant rabbits.
"Jack Sparrow ist eine fiktive Figur, die von Johnny Depp dargestellt wird.",Jack Sparrow is a fictional character portrayed by Johnny Depp.
Sie gab ihm ein falsches Alibi.,She provided him with a false alibi.
Die Arbeitszeiten in meinem derzeitigen Job sind nicht sehr regelmäßig.,The working hours of my current job are not very regular.
Bei ihr wurde eine besonders aggressive Form des Brustkrebses diagnostiziert.,She was diagnosed with a particularly aggressive form of breast cancer.
Im letzten Jahr ist die Kriminalitätsrate gesunken.,The crime rate has gone down last year.
Meine Tochter hat eine schlimme Ohrenentzündung bekommen.,My daughter caught a terrible ear infection.
"Ich habe in der Zeitung gelesen, dass die Armutsquote in den USA gestiegen ist.",I've read in the newspaper that the U.S. poverty rate rose.
"Das Universum expandiert, aber wo hinein expandiert es?","The universe is expanding, what is it expanding into?"
Nur einfache Organismen können im Toten Meer überleben.,Only simple organisms can live in the Dead Sea.
Während ihrer Schwangerschaft litt sie unter morgendlicher Übelkeit.,She had morning sickness during her pregnancy.
Der Park ist von unserem Hotel aus in fünf Minuten zu Fuß erreichbar.,The park is a five minute walk from our hotel.
"Samstag ist für viele Leute ein Tag, um sich zu vergnügen und zu entspannen.",Saturday is a day for many people to enjoy themselves and relax.
Herr Ober! Da ist eine Fliege in meiner Suppe!,Waiter! There's a fly in my soup!
"Ihre Operation liegt erst eine Woche zurück, aber sie kann schon gut mit Krücken gehen.","Her surgery was only last week, but already she's walking well with crutches."
Auf dieser Insel herrscht ein subtropisches Klima.,This island has a subtropical climate.
In ganz Europa gab es im 13. Jahrhundert Tanzbären.,All of Europe had dancing bears during the 13th century.
Beharrlichkeit ist der Schlüssel zum Erfolg.,Persistence is the key to success.
"Sieh nur, der Weihnachtsmann ist im Kamin steckengeblieben!","Look, Santa Claus got stuck in the chimney!"
"Vorsicht! Stoßen Sie nicht Ihren Kopf an, wenn Sie das Haus betreten.",Watch your head when you enter the house.
Der einzige Überlebende des Flugzeugabsturzes war ein Junge aus den Niederlanden.,The sole survivor of the airplane crash was a Dutch boy.
Man konnte die Explosion meilenweit spüren.,The explosion was felt for miles.
"Ich frage mich, ob ein Fötus Schmerzen empfinden kann.",I wonder if a foetus can feel pain.
Die Geschmacksknospen befinden sich auf der Zunge.,The taste buds are located on the tongue.
"Ich habe gehört, dass es eine Krabbenart gibt, die Kokosnüsse öffnen kann.",I've heard there is a crab species that can crack coconuts.
Dieser Film beruht auf einer wahren Begebenheit.,This movie is based on a true story.
"Keine Partei hat es geschafft, sich die Mehrheit bei den Wahlen zu sichern.",No party has been able to secure a majority in the elections.
Ihre Fruchtblase platzte und danach hat sie entbunden.,Her water broke and soon afterwards she gave birth.
Puste die Kerzen aus und wünsche dir was!,Blow out the candles and make a wish!
"Mein Traum ist es, Afrika zu besuchen und Elefanten in der Wildnis zu sehen.",My dream is to visit Africa and see elephants in the wild.
"Fast jedes Mal wenn ich mit einem Boot fahre, werde ich seekrank.",Whenever I ride in a boat I almost always become seasick.
"Als ich meinen Hausschlüssel verloren hatte, musste ich einen Schlüsseldienst rufen.",When I lost the key to my house I had to call a locksmith.
Bei uns zuhause machen wir oft Suppe aus den Essensresten des Vorabends.,"In our house, soup is often made from leftovers from the night before."
"Mich graust es vor der Bürokratie, die durch Regierungsreformen entsteht.",I have a dread of the bureaucracy generated by government reforms.
"Bevor das Flugzeug abheben konnte, musste der Schnee von der Startbahn geräumt werden.","Before the plane could take off, the runway had to be cleared of snow."
"Sie wünschte sich, dass er ab und zu das Badezimmer saubermachen würde, ohne dass sie ihn darum bitten muss.",She wished he would occasionally clean the bathroom without being asked.
Morgen werden wir in der Schule einen Frosch sezieren.,Tomorrow we will dissect a frog in school.
"Mir stehen 130.000 Euro zur Verfügung, um mir ein Haus zu kaufen.","My budget to buy a house is 130,000 Euro."
"Die bevölkerungsreichsten Städte in Europa sind London, Berlin und Madrid.","The most populous cities in Europe are London, Berlin and Madrid."
Rauchen fügt Ihnen und den Menschen in Ihrer Umgebung erheblichen Schaden zu.,Smoking seriously harms you and others around you.
"Eine Studie fand heraus, dass Frauen ihre Intelligenz unterschätzen, Männer sie dagegen überschätzen.","A study found that women underestimate their intelligence, while men overestimate theirs."
20% der Weltbevölkerung verbrauchen 80% der Ressourcen.,20% of the world's population consumes 80% of its resources.
"Dieser Rucksack ist so schwer, dass ich ihn kaum hochheben kann.","This backpack is so heavy, I can hardly lift it."
Ich will an der Uni Geologie studieren.,I want to study geology in college.
Hast du Lust auf eine Schachpartie?,Would you like to play a game of chess?
"Er brachte es nicht fertig, das verletzte Tier zu töten.",He couldn't bring himself to kill the injured animal.
Der FC Bayern München ist momentan an der Tabellenspitze.,Bayern Munich is at the top of the league at the moment.
Der Unfall wurde durch menschliches Versagen verursacht.,The accident was caused by human failure.
"Obwohl er ein berühmter Popstar ist, trägt er sehr schlichte Kleidung.","Even though he is a famous pop star, he dresses very simply."
"Wir haben es nicht vorrätig, aber es könnte in 24 Stunden hier sein.","We don't have it in stock, but it could be here in 24 hours."
Ich habe eine Topfpflanze auf dem Fensterbrett stehen.,I keep a potted plant on my window sill.
Wangenküsse sind in Frankreich sehr verbreitet.,Cheek kissing is very common in France.
Das geheime Dokument sickerte gestern an die Presse durch.,The secret document was leaked to the press yesterday.
Er hat die Firma aus dem Nichts zu einem Großunternehmen aufgebaut.,He developed the company from nothing to a big enterprise.
"Meine Eltern werden ausrasten, wenn ich so spät nach Hause komme.","My parents will freak out, if I come home so late."
"Er verfiel in Panik, als er merkte, dass die Bremsen nicht funktionierten.",He panicked realising that the brakes weren't working.
"Der Arzt hat gesagt, dass diese Operation sehr riskant ist.",The doctor said that this operation is very risky.
"Ich gehe zum Lebensmittelladen, um Milch und Brot zu kaufen.",I'm going to the grocery store to buy milk and bread.
"Astronomen benutzen Teleskope, um die Sterne zu beobachten.",Astronomers use telescopes to study the stars.
Die Brände in Australien haben großen Schaden angerichtet.,The fires in Australia caused lots of damage.
Die Bevölkerung der USA beläuft sich auf mehr als 300 Millionen Einwohner.,The USA has a population of over 300 million people.
"Er wurde Millionär, nachdem er eine Marktlücke entdeckt hatte.",He became a millionaire after spotting a gap in the market.
Ich suche eine Wohnung. Welche Gegend hat eine niedrige Kriminalitätsrate?,I'm looking for a flat. Which area has low crime?
Die größte Wüste der Welt liegt in Nordafrika.,The largest desert in the world is in North Africa.
Man hat mir die Brieftasche gestohlen. Wo ist die nächste Polizeistation?,My wallet has been stolen. Where is the nearest police station?
"Ich brauche einen Job, um meine Schulden abzuzahlen.",I need a job to pay off my debts.
"Sein Traumjob ist es, Briefträger zu werden und mit einsamen Hausfrauen zu flirten.",His dream job is to become a postman and flirt with lonely housewives.
"Ich hoffe, hundert Jahre alt zu werden, wie meine Urgroßmutter.",I hope to live to a hundred like my great-grandmother.
Man hat von hier eine grandiose Aussicht!,The view from here is fantastic!
Die Entsorgung von Atommüll stellt ein Problem dar.,The disposal of nuclear waste is a problem.
Das glaube ich nicht - das ist eine verrückte Verschwörungstheorie!,I don't believe that - it's a crazy conspiracy theory!
Eine Reform des Bildungssystems ist notwendig.,A reform of the educational system is necessary.
"Glaubst du, dass Zeitreisen irgendwann einmal möglich sein werden?",Do you think time travel will be possible one day?
Diese Handgeste gilt in meinem Land als unhöflich.,This hand gesture is considered rude in my country.
"""Pulp Fiction"" wird von vielen Cineasten als Kultfilm angesehen.","""Pulp Fiction"" is considered a cult movie by many film fans."
Ich habe noch nie einen Luchs in freier Wildbahn gesehen.,I have never seen a lynx in the wild.
"Wir müssen ausziehen, weil der Vermieter Eigenbedarf angemeldet hat.","We have to move out, because the landlord has notified us that he needs the property for his own use."
Bitte richte schöne Grüße von mir an deine Frau aus!,Please send my regards to your wife!
Angesichts der Unruhen rät das Auswärtige Amt von Reisen nach Bangkok ab.,In light of the unrest the Foreign Office advises against travelling to Bangkok.
Wie kannst du in so einer Bruchbude leben?,How can you live in this dump?
"Glaubst du es ist jetzt empfehlenswert, Geld in Aktien oder Fonds zu investieren?",Do you think it's advisable to invest money in shares or funds at the moment?
Ich hasse es in dieser geldgierigen Gesellschaft zu leben!,I hate to live in this money-mad society!
Auf modernen Computern kann man riesige Datenmengen speichern.,On modern computers one can save huge amount of data.
Aufgrund der Wirtschaftskrise wurde dieser Betrieb im letzten Monat geschlossen.,Due to the economic crisis this company was closed down last month.
Es gibt nicht mehr viele indianische Stämme in Amerika.,There aren't many Indian tribes left in America.
"Bitte melde dich, wenn du wieder einmal in Heidelberg bist.",Please contact me when you are in Heidelberg again.
"Die Polizei geht davon aus, dass es einen Zusammenhang zwischen diesen zwei Verbrechen gibt.",The police believe that there is a connection between these two crimes.
Ich habe meinem Lieblingsautor einen Brief geschrieben und zu meiner Verblüffung hat er mir geantwortet.,I've sent a letter to my favourite author and to my astonishment he answered me.
"""An diesem Ort spukt es"", sagte der alte Mann angsterfüllt.","""This place is haunted,"" said the old man terrified."
Seine Lieblingsfächer sind Mathe und Physik.,His favourite subjects are maths and physics.
"Der Unterschied dieser zwei Kategorien, ist mir nicht ganz klar.",The difference between those two categories is not clear to me.
Der diensthabende Arzt konnte das Leben des Kindes retten.,The doctor on duty was able to save the child's life.
Diese Datei ist zu groß zum Verschicken als Email-Anhang.,This file is too large for sending as an email attachment.
"Es ist schon erstaunlich, was für Kreaturen es in der Tierwelt gibt.",It is really astonishing what kind of creatures exist in the animal world.
In der Vergangenheit waren Hüte ein Indikator des sozialen Status.,"In the past, hats were an indicator of social status."
"Wegen Glatteis, ist das Fahrzeug von der Straße abgekommen - aber bis auf eine kleine Delle, ist nichts passiert.",Due to black ice the vehicle left the road - but apart from a small dent nothing happened.
"Er war jahrelang arbeitslos, hat aber schließlich einen Job als Hausmeister gefunden.","He was unemployed for years, but eventually found a job as a janitor."
"Ich würde dieses Jahr gerne nach Mallorca fliegen, allerdings habe ich kein Geld gespart.","I would like to fly to Majorca this year, however I haven't saved any money."
Der Emu ist eine flugunfähige Vogelart.,The emu is a flightless type of bird.
"Ich glaube, dass wir uns zunächst keinen Urlaub leisten können.",I think that we can't afford a holiday for now.
Der Pottwal kommt in allen Ozeanen der Welt vor.,The sperm whale is distributed across all world's oceans.
Die Stadt Frankfurt ist das größte Finanzzentrum in Deutschland.,The city of Frankfurt is the largest financial centre in Germany.
"Dieses Hotel ist eine Zumutung, für alles wird eine extra Gebühr berechnet.","This hotel is horrible, they charge an extra fee for everything."
Die Zahl 13 wird in einigen Ländern mit Unglück in Zusammenhang gebracht.,The number 13 is associated with bad luck in some countries.
"Drei von vier Leuten sehen den Klimawandel, als sehr ernstes Problem an.",Three out of four people consider climate change to be a serious problem.
"Mein Chef ist schon über fünfzig, aber er schaut noch sehr jung aus.","My boss is already over 50, but he still looks very young."
"Ich weiß nicht ob ich London liebe oder hasse, es ist wohl ein Fall von Hassliebe.","I'm not sure I love or hate London, it's probably a case of a love-hate relationship."
"Zur Sicherheit schnalle ich mich immer an, auch bei kurzen Fahrten.","For security I always put on a seatbelt, even for short journeys."
"Diese Möbel sind brandneu, und schon hat meine Katze sie zerkratzt.","That furniture is brand new, and my cat has already scratched it."
"Ach jemine, am 3. Juni dieses Jahres werde ich dreißig Jahre alt.","Oh dear, on the 3rd of June this year I turn 30."
"Bevor du deinen Forumsbeitrag abschicken kannst, musst du einen Bestätigungscode eingeben.","Before you can send your forum message, you need to enter a confirmation code."
"Seit die Aufträge zurückgegangen sind, hat die Firma 50% der Belegschaft fristlos gefeuert.","Since orders declined, the company has fired 50% of the work force without notice."
Ich habe gefrühstückt und kurz darauf bin ich in die Stadt gefahren.,"I had breakfast, and shortly afterwards I drove into town."
"Der Speiseplan von Löwen besteht aus Antilopen, Gazellen, Gnus, Zebras und leichtfertigen Touristen.","The diet of lions consists of antelopes, gazelles, gnus, zebras and careless tourists."
Er ist Programmierer und interessiert sich mehr für Software als für Hardware.,He is a programmer and more interested in software than hardware.
"Die Zutaten von Hummus sind Kichererbsen, Sesam, Olivenöl, Zitronensaft und Salz.","The ingredients of hummus are chickpeas, sesame, olive oil, lemon juice and salt."
Willst du einen Imbiss? Ich habe einen Bärenhunger!,Do you want a snack? I'm starving!
"Im Mittelalter glaubte man, dass die Welt aus vier Elementen besteht: Erde, Wasser, Luft und Feuer.","In the Middle Ages it was believed, that the world consists of four elements: earth, water, air and fire."
Hast du die Bedienung gesehen? Was für eine heiße Braut!,Did you see the waitress? What a hottie!
In Deutschland steht die Kreuzotter unter Naturschutz.,"In Germany, the crossed viper is a protected animal."
"Sie trinkt viel zu viel. Dazu kommt noch, dass sie wieder mit dem Rauchen angefangen hat!","She drinks far too much. In addition, she started smoking again!"
Ich möchte auf das Land ziehen! Ein Tapetenwechsel wird uns guttun.,I want to move to the countryside! A change of scenery will do us good.
"Der Elefant ist das größte Säugetier, dass an Land lebt.",The elephant is the largest mammal living on land.
An diesem Teil der Küste sieht man oft Buckelwale.,At this part of the coast you can often see humpback whales.
"Mein Computer verhält sich sehr seltsam, ich glaube ich habe mir einen Virus eingefangen.","My computer is behaving very strange, I think I've got a virus."
Hinter der Geheimtür lag ein Gang.,There was a passageway behind the secret door.
"Herr Ober, bitte bringen Sie den nächsten Gang!","Waiter, please bring in the next course!"
Auf dieser Insel gibt es noch sehr viele Warane.,"On this island, there are still many monitor lizards."
"Ich sitze oft lange vorm Computer, und danach tut mir manchmal das Genick weh.","I often spend long hours in front of the computer, and afterwards I sometimes have a pain in my neck."
"Kannst du dich erinnern, wie man den Umfang eines Vierecks berechnet?",Can you remember how to calculate the perimeter of a square?
Der Fink hat sein Nest in der Hecke gebaut.,The finch has built its nest in the hedge.
Der Schwan ist ein majestätischer Vogel.,The swan is a majestic bird.
"Um seine Schulden abzubezahlen, arbeitete er wie ein Berserker.",He worked like a madman to pay off his debts.
Heute gehen wir in das Museum für zeitgenössische Kunst.,"Today, we are going to the museum of contemporary art."
"Seit sie einen neuen Job hat, ist sie nicht mehr so bedrückt.",She has been less depressed since she found a new job.
"Als sie den Frosch küsste, wurde aus ihm ein stattlicher Prinz.","When she kissed the frog, it turned into a handsome prince."
Hast du schon einmal libysches Essen probiert?,Have you ever tried Libyan food?
"Heute auf der Safari, habe ich eine große Herde Zebras gesehen.",Today on the safari I saw a big herd of zebras.
Das Schloss wurde von einem feuerspeienden Drachen bewacht.,The castle was guarded by a fire-breathing dragon.
"Oh mein Gott, ich glaube da hat sich ein Unfall ereignet!","Oh my God, I think an accident happened there."
Im Süden von Taiwan ist es viel heißer als im Norden.,In the South of Taiwan it's much hotter than it is in the North.
"Seine Arbeit ist so stressig, dass er mit dreißig schon graue Haare bekommen hat.",His work is so stressful that he got grey hair when he was thirty.
So ein Muttersöhnchen! Seine Mutter macht alles für ihn!,What a mama's boy! His mother is doing everything for him!
Ich habe mich unsterblich in dich verliebt!,I'm madly in love with you!
"Ich habe in der Zeitung gelesen, dass ein Wal an der britischen Küste gestrandet ist.",I read in the newspaper that a whale was stranded on the British coast.
"Er ist aus den USA, aber seine Urgroßeltern kommen aus Deutschland.","He is from the USA, but his great-grandparents are from Germany."
Gestern war ich im Computerladen um einen neuen Scanner zu kaufen.,Yesterday I went to the computer shop to buy a new scanner.
"Er wurde in ein Krankenhaus eingeliefert, nachdem er verdorbene Lebensmittel gegessen hatte.",He was admitted to a hospital after he had eaten bad food.
Rügen ist die größte deutsche Insel.,Rügen is Germany's largest island.
In unserem Sonnensystem gibt es acht Planeten.,There are 8 planets in our solar system.
Datenschutz wird in Deutschland sehr ernst genommen.,Data privacy is taken very seriously in Germany.
Zur Halbzeit war das Spiel torlos.,The game was goalless at halftime.
Im Winter ist es hier bitterkalt.,It is bitterly cold here in winter.
"""Komatrinken ist hier ein Nationalsport"", sagte er und lachte.","""Binge drinking is a national sport here,"" he said and laughed."
"Ihr Leben hat wieder einen Sinn, seit sie einen Breitbildfernseher gekauft hat.",Her life has become meaningful again since she bought a widescreen TV.
Schau immer links und rechts bevor du die Strasse überquerst.,Always look left and right before you cross the street.
"Er sagte, dass er mit seiner Alkoholerkrankung sein ganzes Erwachsenenleben gekämpft hat.",He said that he has battled the disease of alcoholism for all of his adult life.
Dies ist eines der größten ungelösten Verbrechen des letzten Jahrhunderts.,This is one of the greatest unsolved crimes of last century.
"Ich habe ein Video hochgeladen, welches erklärt wie es funktioniert.",I've uploaded a video which explains how it works.
"Die Polizei hat heute bestätigt, dass 30 Menschen bei einem Autobombenanschlag getötet worden sind.",Today police confirmed that 30 people were killed in a car bomb attack.
Gäste und die Belegschaft mussten das Hotel verlassen als ein Feuer ausbrach.,Guests and staff were forced to leave the hotel when a fire broke out.
Laut der BBC war der Konferenzsaal komplett voll für die Rede von Herrn Blair.,According to the BBC the conference hall was completely full for Mr Blair's speech.
Die ganze Angelegenheit ist ein unverschämter Versuch die Öffentlichkeit zu manipulieren.,The whole affair is a shameless attempt to manipulate the public.
Die Briten sind von der Idee besessen ein Haus zu besitzen.,British people are obsessed with the idea of owning a house.
Nach einer langen Zeit von Spekulationen hat die Firma ihr neues Produkt vorgestellt.,After a long period of speculation the company has introduced their new product.
Die Gewerkschaft der Polizei ist verhandlungsbereit.,The trade union of the police is willing to negotiate.
Es war den ganzen Tag bitterkalt.,It was bitterly cold for the whole day.
Ungefähr 30 Leute sind wegen der Hitzewelle gestorben.,About 30 people have died in the heatwave.
Die Militärparade findet morgen statt.,Tomorrow the military parade takes place.
Die Auseinandersetzungen zwischen Israel und Hisbollah zeigen keine Zeichen des Nachlassens.,Fighting between Israel and Hezbollah shows no signs of letting up.
"Die Verbrecher waren in sein Haus eingebrochen, während er für drei Monate weg war.",The criminals had broken into his house while he was away for three months.
