Verwenden Sie Hühnchen aus Freilandhaltung?,Do you use free-range chicken? (asking in supermarket)
Er befindet sich derzeit in seiner zweiten Amtszeit als Premierminister.,He is currently in his second term as Prime Minister.
Douglas Hyde war der erste Präsident von Irland.,Douglas Hyde was the first President of Ireland.
Pinguine sind flugunfähige Vögel.,Penguins are flightless birds.
Sollen wir heute Abend Poker spielen?,Should we play poker tonight?
Ich habe eine Karte für ein Fußballspiel übrig. Möchtest du mitkommen?,I have a spare ticket for a football match. Do you want to come?
Er hat eine gespaltene Persönlichkeit - beide Teile sind böse.,He has a split personality - both parts evil.
Leiden Sie an einer Herzkrankheit?,Do you have a heart condition?
Er hat sich die Schulter ausgerenkt.,He dislocated his shoulder.
Ich möchte Schluss machen. Wir können aber Freunde bleiben.,I want to split up. But we can still be friends.
Der Piranha hat scharfe Zähne.,The piranha has sharp teeth.
Die Vertragsbedingungen sind nicht verhandelbar.,The terms of the contract are not negotiable.
"""Hallo, ich suche einen Job."" - ""Tut mir leid, aber wir sind voll besetzt.""","""Hello, I'm looking for a job."" - ""Sorry we are fully staffed."""
10.000 Menschen leben in diesem Elendsviertel.,10.000 people live in this slum.
Der Tsunami hinterließ eine Spur der Zerstörung.,The tsunami left a trail of destruction.
Die Strahlung von Mobiltelefonen verursacht möglicherweise Krebs.,Radiation from mobile phones might possibly cause cancer.
"Im Zentrum von Peking befindet sich die ""Verbotene Stadt"".","In the centre of Beijing is the ""Forbidden City""."
"Die Piloten hatten Schwierigkeiten, das Flugzeug unter Kontrolle zu bekommen.",The pilots struggled to get the plane under control.
Die Gefangenen wurden zu körperlicher Arbeit gezwungen.,The prisoners were forced to do physical labour.
"""Warum werde ich wie ein Verbrecher behandelt?"", beschwerte er sich.","""Why am I being treated like a criminal?"" he complained."
"Sie sagte, sie will den Menschen nur helfen und hat kein Interesse daran, Geld zu verdienen.","She said she only wants to help people, and is not interested in making money."
Tiger sind viel größer als Leoparden und Jaguare.,Tigers are much bigger than leopards and jaguars.
"Als Kind träumte sie davon, ein Star zu werden.",As a kid she dreamt of becoming a star.
Er hat den Ruf eines Frauenhelden.,He has a reputation as a womaniser.
Al-Dschasira ist ein arabischer Fernsehsender.,Al Jazeera is an Arabic TV station.
Die Regierung hat einen Waffenstillstand verkündet.,The government has declared a ceasefire.
Helium ist das zweithäufigste Element im Universum.,Helium is the second most abundant element in the universe.
Die Sonne besteht hauptsächlich aus Wasserstoff und Helium.,The sun mostly consists of hydrogen and helium.
Ihr Verrat wird nicht ungestraft bleiben.,Their treachery will not go unpunished.
Ein 10 Meter hoher Tsunami traf die japanische Stadt Sendai.,A 10-metre tsunami hit the Japanese town Sendai.
Sie arbeitet seit über 25 Jahren als Putzfrau.,She's been working as a cleaner for more than 25 years.
Der Safe ist hinter dem Bild versteckt.,The safe is hidden behind the picture.
Wasserstoff ist das häufigste Element im Universum.,Hydrogen is the most abundant element in the universe.
Die Arbeitslosenquote ist auf 8 Prozent gesunken.,The jobless rate dropped to 8 percent.
"Die Stadt benutzt Falken, um die Tauben zu verscheuchen.",The city uses falcons to scare away pigeons.
Der HIV-Virus verursacht Aids.,The HIV virus causes AIDS.
Ich bewundere deinen Enthusiasmus.,I admire your enthusiasm.
"Ich glaube, meine Tochter ist zum ersten Mal verliebt.",I think my daughter is in love for the very first time.
"Woran erkennt man, dass ein Politiker lügt? Seine Lippen bewegen sich.",How can you tell if a politician is lying? His lips are moving.
80 Prozent des Urwaldes Madagaskars ist zerstört worden.,80 per cent of Madagascar's native forest has been destroyed.
Er ist ein begeisterter Fan von Pferderennen.,He is an avid fan of horse racing.
"Er sagte, dass Libyen ein Bürgerkrieg bevorstehe.",He said that Libya is facing a civil war.
In Asien sind Bordelle oft als Frisörläden getarnt.,"In Asia, brothels are often disguised as barbershops."
"Das Essen im Krankenhaus war so schrecklich, dass ich es nicht essen konnte!",The food at the hospital was so horrible that I couldn't eat it!
Die meisten meiner Kollegen sind sehr hilfsbereit.,Most of my colleagues are very helpful.
Abtreibung ist legal in den USA.,Abortion is legal in the United States.
Das ist die lustigste Szene im Film.,This is the funniest scene of the movie.
Der Fußballspieler verletzte sich an seinem Knie.,The football player injured his knee.
Sollten Häftlinge das Recht haben zu wählen?,Should prisoners have the right to vote?
Ich möchte gerne den Hummer bestellen.,I would like to order the lobster.
Wie viel kostet ein Ticket nach Salzburg?,How much is a ticket to Salzburg?
Die Massai leben in Kenia und Tansania.,The Maasai tribe live in Kenya and Tanzania.
Die Firma sagt einen Gewinn von 58.000 Euro voraus.,The company is forecasting a profit of 58.000 Euros.
Dieser Film hat drei Handlungsstränge.,This movie has 3 storylines.
"Wegen der Aufstände in Tunesien, verließ der Präsident das Land.","Following the uprisings in Tunisia, the president fled the country."
Ein Selbstmordattentäter tötete neun Menschen in Kabul.,A suicide bomber killed nine people in Kabul.
"Jeder denkt, dass Sie der beste Lehrer in der Schule sind.",Everyone thinks you're the best teacher in the school.
Ägyptische Demonstranten missachteten die Ausgangssperre und kehrten auf die Straßen zurück.,Egyptian protesters defied the curfew and returned to the streets.
Diese Granatäpfel sind aus Aserbaidschan.,These pomegranates are from Azerbaijan.
Eine Explosion am Moskauer Flughafen tötete mindestens 10 Personen.,An explosion at Moscow's airport has killed at least 10 people.
Diese Sendung war ein sofortiger Erfolg.,The show was an instant success.
In meinem früheren Leben war ich ein ägyptischer Pharao.,In my previous life I was an Egyptian Pharaoh.
Rehe paaren sich im Herbst.,Deer mate in the autumn.
AB-Negativ ist eine seltene Blutgruppe.,AB Negative is a rare blood type.
Bei dem Erdbeben 2010 in Haiti kamen geschätzte 200.000 Menschen ums Leben.,"The 2010 earthquake in Haiti killed an estimated 200,000 people."
Nächstes Jahr werde ich am Marathonlauf im London teilnehmen.,Next year I will run the London marathon.
"Ich habe meine Zweifel, ob er rechtzeitig hier sein wird.",I'm doubtful whether he will get here on time.
Sie hat meine Hilfe aus unerklärlichen Gründen abgelehnt.,She rejected my help for reasons unknown to me.
Die Putzfrau kommt normalerweise einmal pro Woche.,The cleaning lady usually comes once a week.
Ich möchte gerne einen Schwangerschaftstest kaufen.,I'd like to buy a pregnancy test.
"Wenn mein Vater zu Besuch kommt, gehen wir gerne zusammen Angeln.","When my father comes to visit us, we like to go fishing."
"Giraffen schlafen im Durchschnitt nur 1,9 Stunden am Tag.",On average giraffes only sleep 1.9 hours a day.
Meine Schwiegermutter war eine Ballerina.,My mother-in-law was a ballerina.
Meine Tante ist manisch-depressiv.,My aunt is manic-depressive.
Der Planet Saturn hat mehr als sechzig Monde.,The planet Saturn has more than sixty moons.
Die Dänen sind die glücklichsten Menschen auf der Welt.,Danish people are the happiest people in the world.
Diese Regeln müssen nicht strikt eingehalten werden.,These rules don't need to be strictly followed.
Fidschi ist eine ehemalige britische Kolonie.,Fiji is a former British colony.
Er hat gerade erst geheiratet und geht schon fremd.,He has just married and is already having an affair.
"""Meine Ehe ist am Ende"", sagte sie mit Tränen in den Augen.","""My marriage is over,"" she said with tears in her eyes."
Wasserstoff ist das einfachste chemische Element.,Hydrogen is the most simple chemical element.
Sie ist eine südkoreanische Eiskunstläuferin.,She is a South Korean figure skater.
In Ägypten wurde ein deutscher Tourist von einem Hai getötet.,"In Egypt, a German tourist was killed by a shark."
"""Halte dich von meiner Frau fern"", schrie er wütend.","""Stay away from my wife,"" he shouted furiously."
65 Bergarbeiter starben in einer Gasexplosion.,65 miners died in a gas explosion.
Teneriffa ist die größte Insel der Kanarischen Inseln.,Tenerife is the biggest island of the Canary Islands.
"Sie können bis zu 60% sparen, wenn Sie im Voraus buchen.",You can save up to 60% by booking in advance.
Wo kann ich einen Adapterstecker bekommen?,Where can I get an adapter plug?
Kann ich Essen zum Mitnehmen bestellen?,Can I order food to go?
"Danke, dass wir uns so kurzfristig treffen konnten.",Thank you for meeting me on such short notice.
Der Premierminister war für einen Kommentar nicht verfügbar.,The prime minister was not available for comment.
"Den Feuerwehrleuten gelang es nicht, das Feuer zu löschen.",The firefighters were unable to put out the fire.
Dies ist eine Liste der Weltrekorde in der Leichtathletik.,This is a list of world records in athletics.
Baseball ist in den USA sehr beliebt.,Baseball is very popular in the USA.
Der Streik wird den Flugverkehr nach Spanien erschweren.,The strike will disrupt flights to Spain.
"Ich finde, dies ist der beste Reiseführer, wenn du nach Maui fliegst.",I think this is the best guidebook if you fly to Maui.
Bitte wischen Sie den Tisch für uns ab.,Please wipe the table for us.
Der menschliche Körper ist ein unglaublich komplexes System.,The human body is an incredibly complex system.
Ich würde das gerne anprobieren. Wo sind die Umkleidekabinen?,I would like to try this on. Where are the changing rooms?
Die Nachfrage nach natürlichen Rohstoffen hat sich in den letzten 50 Jahren verdoppelt.,The demands on natural resources have doubled in the past 50 years.
Der Taj Mahal ist symmetrisch gebaut.,The Taj Mahal is symmetrically built.
Er wird dir das Geld zurückzahlen.,He will pay you back the money.
Korruption ist ein häufiges Problem in vielen Entwicklungsländern.,Corruption is a common problem in many developing countries.
"Viele Drogenabhängige werden kriminell, um ihre Sucht zu finanzieren.",Many drug addicts turn to crime to fund their addiction.
Jedes Jahr verursacht Alkohol tausende Todesfälle.,Alcohol causes thousands of deaths every year.
Mein Computer wurde nach dem Installieren dieses Programmes instabil.,After installing this programme my computer became unstable.
"Sie hat ihn beschuldigt, ein Rassist zu sein.",She accused him of being a racist.
Dieser Anwalt verlangt mehr Geld pro Stunde als ich in einer Woche verdiene. Wie gierig!,This lawyer charges more per hour than I make in one week. How greedy!
"Seine Mutter hat immer daran geglaubt, dass er erfolgreich sein kann.",His mother always believed he could succeed.
Die meisten Menschen in China leben noch in ländlichen Gegenden.,Most people in China still live in rural areas.
"Sie ist mit vierzehn nach Tokyo gezogen, um einer Karriere in der Unterhaltungsindustrie nachzugehen.",She moved to Tokyo at fourteen to pursue a career in entertainment.
Was ist der empfohlene Verkaufspreis für dieses Produkt?,What is the recommended retail price of this product?
"Wenn du erfolgreich im Leben sein möchtest, umgebe dich mit erfolgreichen Menschen.",If you want to be successful in life surround yourself with successful people.
Seine große Leidenschaft ist Rugby.,He is passionate about rugby.
Meine Tochter möchte eine Athletin werden.,My daughter wants to become an athlete.
Ein britischer Soldat kam beim Beseitigen von Minen ums Leben.,A British soldier was killed while clearing mines.
Ich wurde letzte Woche von Außerirdischen entführt.,Last week I was abducted by aliens.
Fast ganz Bhutan ist bergig.,Most of Bhutan is mountainous.
Der Kundenservice in Japan ist sehr gut.,The customer service in Japan is very good.
Der Prototyp dieses Artikels funktioniert nicht besonders gut.,The prototype of this product doesn't work very well.
Die Wirtschaft von Simbabwe ist während Mugabes Präsidentschaft zusammengebrochen.,The Zimbabwean economy collapsed under the presidency of Mugabe.
Es gibt sehr viel Elend in der Welt.,There is a lot of misery in the world.
"Swahili ist die offizielle Landessprache in Tansania, Kenia und Uganda.","Swahili is the official language of Tanzania, Kenya, and Uganda."
Du reagierst über!,You are overreacting!
Ich war fast 3 Stunden auf der Polizeiwache.,I've been at the police station for nearly 3 hours.
Der Projektmanager ist total unfähig.,The project manager is completely incompetent.
Warum wurde auf diesem Computer keine Firewall installiert?,Why is there no firewall installed on this computer?
Mehr als 30 Aufständische wurden während des Einsatzes getötet.,More than 30 insurgents were killed during the operation.
Sie geht mir auf die Nerven.,She gets on my nerves.
Ich entferne immer das Preisschild von einem Geschenk.,I always remove the price tag from a gift.
Er hat Alzheimer im Anfangsstadium.,He is in the early stages of Alzheimer's.
"Oh nein, ich habe schon wieder den Speck anbrennen lassen.","Oh no, I burned the bacon again!"
Armut kann man am besten mit der Schaffung von Arbeitsplätzen bekämpfen.,The best way to fight poverty is to create jobs.
Wofür ist eine Zündkerze da? Sie entzündet Treibstoff.,What is a spark plug for? It ignites fuel.
Malaria ist weitverbreitet in tropischen Regionen.,Malaria is widespread in tropical regions.
"Über 40% aller Amerikaner glauben, dass Jesus auf die Erde zurückkehren wird.",Over 40% of Americans believe that Jesus will return to Earth.
Dieser Geschäftsmann ist unglaublich geldgierig.,This businessman is incredibly greedy.
Er bemühte sich jahrelang Englisch zu lernen.,He struggled for years to learn English.
Im Zweiten Weltkrieg sind mehr als 50 Millionen Menschen umgekommen.,More than 50 million people died in the second World War.
Die Stadt Graz hat sechs Universitäten.,The city of Graz has six universities.
Er ist von einem Baum gefallen und hat sich dabei seinen Arm gebrochen.,He fell from a tree and broke his arm.
Der Monsun kam früh in diesem Jahr.,The monsoon came early this year.
Die Polizei hat ihm einige Fragen gestellt.,The police asked him a few questions.
Anscheinend war die Sterbeurkunde gefälscht.,Apparently the death certificate was fake.
Die Soldaten mussten monatelang ohne fließendes Wasser oder Strom leben.,The soldiers had to spend months living without running water or electricity.
33 Bergarbeiter sind in dem Bergwerk gefangen.,33 miners are trapped in the mine.
Ihr Sohn ist an einer Überdosis Drogen gestorben.,Her son died of a drug overdose.
Die meisten Amerikaner sind sehr patriotisch.,Most Americans are very patriotic.
Der Film wurde wegen seiner Gewaltverherrlichung kritisiert.,The movie has been criticised for glorifying violence.
Diese Höhle zu betreten ist strengstens verboten.,Entering this cave is strictly forbidden.
Sprich niemals schlecht über die königliche Familie!,Never speak badly about the royal family!
Englisch ist die Amtssprache von Nigeria.,English is the official language of Nigeria.
"Das ist die beste Suchmaschine, die ich kenne.",This is the best search engine I know.
Diese Stadt ist berüchtigt für Bandenkriege.,This city is notorious for gang violence.
Meine Tochter nahm an einem Schönheitswettbewerb teil.,My daughter participated in a beauty contest.
Ich habe ein Piano von meiner Tante geerbt.,I inherited a piano from my aunt.
Durch einen Schlaganfall ist ihre linke Seite gelähmt.,A stroke paralysed her left side.
"Er liebt sein Leben in Brasilien - die Leute, das Essen und die Musik.","He loves his life in Brazil - the people, the food and the music."
Mazedonien ist ein landumschlossenes Land.,Macedonia is a landlocked country.
Die Zeit geht so schnell vorbei.,Time passes so quickly.
"Das ist keine echte Waffe, es ist nur eine Nachbildung.","This is not a real gun, it's a replica."
Gestern gab es eine Prügelei auf dem Schulhof.,Yesterday there was a fight in the school yard.
"Kannst du tippen, ohne auf die Tastatur zu schauen?",Can you type without looking at the keyboard?
Er zieht es vor in der Stadt zu leben.,He prefers to live in the city.
Welches Betriebssystem benutzt du?,Which operating system are you using?
Ich mag die Atmosphäre dieses Restaurants.,I like the atmosphere of this restaurant.
"An ihrem Akzent erkennt man, dass sie aus Schottland ist.",You can tell from her accent that she's from Scotland.
Es war mir eine Freude mit Ihnen Geschäfte zu machen.,It was a pleasure doing business with you.
Die Schweiz ist ein friedliches Land.,Switzerland is a peaceful country.
"Es ist ungesund, das Frühstück auszulassen.",It's unhealthy to skip breakfast.
Die meisten Touristen besuchen nur den südlichen Teil der Insel.,Most of the tourists only visit the southern part of the island.
Diese Komödie ist urkomisch.,This comedy is hilarious.
Er wurde im Alter von 30 Jahren mit Parkinson diagnostiziert.,He was diagnosed with Parkinson's at the age of 30.
"Füchse fressen viele verschiedene Nahrungsmittel, zum Beispiel Obst, Mäuse, Vögel, Insekten und Eichhörnchen.","Foxes eat a wide variety of foods, such as fruits, mice, birds, insects and squirrels."
Er wurde des Mordes schuldig befunden.,He was found guilty of murder.
Er starb unbeabsichtigt an einer Überdosis Drogen.,He died of an accidental overdose of drugs.
Sie sieht mit Schminke sehr hübsch aus.,She looks very pretty with make-up.
"Er wird dir dabei helfen, deine Zertifikate zu kopieren.",He will help you photocopy your certificates.
Man darf hier wegen der giftigen Quallen nicht schwimmen!,You can't swim here due to venomous jellyfish!
Sechsundvierzig Seemänner sind bei dem Vorfall gestorben.,Forty-six sailors died in the incident.
Pandas fressen Bambus.,Pandas eat bamboo.
Er räusperte sich und sprach dann.,He cleared his throat and then spoke.
"Ich bin gegen Kuhmilch allergisch, deshalb trinke ich stattdessen Ziegenmilch.","I'm allergic to cow's milk, therefore I drink goat's milk instead."
"Wenn sich in Japan jemand vor dir verbeugt, musst du dich auch verbeugen.","If someone bows to you in Japan, you have to bow as well."
"Ich habe immer davon geträumt, meine eigene Kneipe zu besitzen.",I always dreamt of having my own pub.
"Dieses Landhaus eine Woche zu mieten, kostet 500 Euro.",A week's rental of this cottage costs 500 Euro.
Monaco ist das zweitkleinste Land der Welt.,Monaco is the second smallest country in the world.
"Sie waren schon mit dem Essen fertig, als er ankam.",They had already eaten when he arrived.
Die Anzahl der Touristen ist im letzten Jahr stark gesunken.,The number of tourists fell a lot last year.
Kopernikus war ein Astronom.,Copernicus was an astronomer.
"Der Polizist befahl ihm, aus dem Fahrzeug auszusteigen.",The policeman told him to step out of the vehicle.
Alle Tickets müssen im Voraus gekauft werden.,All tickets must be purchased in advance.
"Er behauptet, der Präsident hätte aufgrund von Wahlbetrug gewonnen.",He claims that the president won through vote fraud.
"Ihr war so schlecht, dass sie sich übergab.",She felt so sick that she vomited.
Die Generalprobe ist um 14 Uhr.,The dress rehearsal is at 2 o'clock.
"Zeugen des Unfalls werden gebeten, sich bei der Polizei zu melden.",Anyone who witnessed the accident is asked to contact the police.
Haferflocken sind in Schottland sehr beliebt.,Porridge is very popular in Scotland.
"Der Arzt sagte, dass ich diese Tabletten regelmäßig nehmen muss.",The doctor said I have to take these tablets regularly.
Du musst dein Temperament zügeln!,You must control your temper!
Mit dieser Diät habe ich fast 15 kg abgenommen.,With this diet I dropped almost 15 kg.
Seine Erfindung ist nicht patentiert.,His invention isn't patented.
Manche schlechte Angewohnheiten kann man sich nur schwer abgewöhnen.,Some bad habits are hard to break.
Überfischen ist zu einem ernsten Problem geworden.,Overfishing has become a serious problem.
Im Jahre 1910 war Paris fast 10 Tage lang überflutet.,"In 1910, Paris was flooded for close to 10 days."
"Er kann am Match nicht teilnehmen, weil er eine Knöchelverletzung hat.",He can't play in the match because of an ankle injury.
Als Kind bin ich viel schlafgewandelt.,When I was a kid I used to sleepwalk a lot.
Ein Massengrab wurde im Nordosten von Slowenien gefunden.,A mass grave was found in the northeast of Slovenia.
Die Seele ist unsterblich.,The soul is immortal.
Das Universum expandiert.,The universe is expanding.
"Sind sie blutsverwandt? Nein, sind sie nicht.","Are they blood related? No, they are not."
Öffentliche Verkehrsmittel sind sehr zuverlässig in Tokio.,Public transport in Tokyo is very reliable.
Fast 3000 Menschen starben bei den Anschlägen vom 11. September.,Nearly 3000 people died during the September 11 attacks.
Der Wasserhahn in meinem Badezimmer tropft.,The tap in my bathroom is dripping.
Ca. drei Millionen russische Touristen besuchen jedes Jahr die Türkei.,About 3 million Russian tourists visit Turkey annually.
Er hat eine unheilbare Form der Leukämie.,He has an incurable form of leukaemia.
Ziegenmilch ist leichter verdaulich als Kuhmilch.,Goat milk is easier to digest than cow milk.
Mark Twains Autobiographie kam 100 Jahre nach seinem Tod heraus.,Mark Twain's autobiography was published 100 years after his death.
Die Todesursache war unklar.,The cause of death was unclear.
Manche Tiere kann man nicht zähmen.,Some animals can't be tamed.
Monaco ist ein berühmtes Steuerparadies.,Monaco is famous as a tax haven.
Das Unternehmen erzielte dank erhöhter Produktivität mehr Gewinn.,The company made more profits thanks to increased productivity.
Ich habe letztes Jahr meinen Schulabschluss gemacht.,I graduated last year.
"""Du bist so undankbar!"", sagte er wütend.","""You are so ungrateful!"" he said angrily."
Ich möchte mich um ein Praktikum in ihrem Unternehmen bewerben.,I would like to apply for an internship at your company.
Das Unternehmen wurde für eine ungenannte Summe verkauft.,The company was sold for an undisclosed sum.
Dein Hosenstall ist offen!,Your fly is open!
"Ein Urlauber starb, nachdem er vom Hotelbalkon fiel.",A holidaymaker died after falling from a hotel balcony.
"Unser Chef entlässt schnell Angestellte, die nicht genug leisten.",Our boss quickly fires employees who don't perform.
Der Endstand ist 2-1.,The final score is 2-1.
München hat die geringste Arbeitslosenquote in Deutschland.,Munich has the lowest unemployment rate in Germany.
Das Unternehmen machte letztes Jahr einen Gewinn von 100.000 Pfund.,"The company made 100,000 pounds profit last year."
Wird es weitere UN-Sanktionen geben?,Will there be more UN sanctions?
"Sie trauert noch um ihren Ehemann, fast zwei Jahre nach seinem Tod.","She is still grieving for her husband, almost two years after his death."
Die neue Regierung hat das Steuersystem vereinfacht.,The new government has simplified the tax system.
"Lebensmittel einkaufen, wenn man Hunger hat, ist eine schlechte Idee.",Grocery shopping while being hungry is a bad idea.
"Ich glaube nicht, dass er den Ernst der Lage erkennt.",I don't think he understands the seriousness of the situation.
Ziegenmilch ist leicht verdaulich.,Goat milk is easy to digest.
Diese Hunderasse benötigt jeden Tag Auslauf.,This dog breed requires daily exercise.
Sie lachten lauthals.,They roared with laughter.
Jeden Morgen weckt mich mein Nachbar mit Jodeln auf!,Every morning my neighbor wakes me up with yodeling!
Er ist ein eingefleischter Heavy Metal Fan.,He is a die-hard heavy metal fan.
Kann ich Sie unter vier Augen sprechen?,Can I talk to you in private?
Ist das Gebäude für Rollstuhlfahrer zugänglich?,Does the building have wheelchair access?
Dieser Apfel ist angeschlagen. Kann ich einen anderen haben?,This apple is bruised. Can I have another one?
Unser Chef ist auf einer Tagung.,Our boss is away at a conference.
Zur Strafe musste er 20 Liegestütze machen.,As a punishment he had to do 20 push-ups.
Wasser ist für alle bekannten Lebensformen lebensnotwendig.,Water is vital for all known forms of life.
In China leben 200 Million Menschen von weniger als 1 $ pro Tag.,200 million people in China live on less than $1 a day.
Nach Ansicht der Psychologen gibt es fünf Trauerstadien.,According to psychologists there are five stages of grief.
"Nachdem er einen Marathon gelaufen war, hatte er Blasen an den Füßen.",After running a marathon he had blisters on his feet.
Mailand ist eine der reichsten Städte Italiens.,Milan is one of the richest cities in Italy.
Ich habe einen entsetzlichen Fehler gemacht.,I made a terrible mistake.
"Gegenstände, die lange Zeit im Regal stehen, verstauben.",Items left on a shelf for a long time will gather dust.
Am Dienstag ging sie immer in die Bibliothek und lieh sich einen neuen Roman aus.,On Tuesday she always went to the library and borrowed a new novel.
Wie ich diese schwülen Sommerabende hasse!,How I hate these sultry summer evenings!
Berlin ist berühmt für sein Nachtleben.,Berlin is famous for its nightlife.
Gestern hat er einen neuen Laptop gekauft.,Yesterday he bought a new laptop computer.
In Deutschland leben rund 3 Millionen Menschen türkischer Abstammung.,About 3 million people of Turkish origin live in Germany.
Die Fluggesellschaft hat mehr als siebzig Flugzeuge.,The airline has more than seventy airplanes.
Bitte begeben Sie sich in die Warteschlange.,Please wait in the queue.
"Wenn ich gegen diese Regel verstoße, werde ich bestraft werden!",If I break this rule I will be punished!
Bei dem starken Seegang ist er fast ertrunken.,He almost drowned in the rough sea.
Wir sind dieses feuchte Klima nicht gewöhnt.,We are not used to this humid climate.
Er glaubt nicht an Gott. Er ist Atheist.,He doesn't believe in God. He is an atheist.
In Mailand gibt es eine Menge Graffiti.,There is a lot of graffiti in Milan.
Kopenhagen ist die größte Stadt in Dänemark.,Copenhagen is the largest city in Denmark.
Violett ist die Lieblingsfarbe meiner Frau.,My wife's favourite colour is violet.
Sie ist leicht angetrunken.,She is a bit drunk.
Mit einem Touristenvisum dürfen Sie hier nicht arbeiten.,You can't work here on a tourist visa.
Sein Idol ist ein amerikanischer Ringer.,His idol is an American wrestler.
"Seine Eltern ließen sich scheiden, als er noch ein Kind war.",His parents divorced when he was a child.
Kennen Sie ein seriöses Umzugsunternehmen?,Do you know a reliable moving company?
Ein Umzug kann sehr stressig sein.,Moving house can be quite stressful.
Die Mutter des Jungen stammt aus Libyen.,The mother of the boy is from Libya.
Kannst du 30 Sekunden lang die Luft anhalten?,Can you hold your breath for 30 seconds?
"Biber sind dafür bekannt, dass sie Dämme bauen.",Beavers are known for building dams.
Die Technik hat unser Leben revolutioniert.,Technology has revolutionised our lives.
Mein Sohn stellt mir oft Fragen.,My son often asks me questions.
Dieses Nashorn wiegt mehr als 2 Tonnen.,This rhino weighs more than 2 tonnes.
Er wird bald zum Militär gehen.,He will join the army soon.
"Sie war über vierzig, als sie endlich die wahre Liebe fand.",She was over forty when she finally found true love.
In diesem Film geht es um die Ausbeutung illegaler Einwanderer aus Mexiko.,This film is about the exploitation of illegal immigrants from Mexico.
Ist freier Wille nichts als Einbildung?,Is free will only an illusion?
Die Tower Bridge ist eine berühmte Brücke über der Themse.,Tower Bridge is a famous bridge across the River Thames.
"Um fit zu bleiben, gehen sie Tanzen.",To keep fit they go dancing.
"Mach niemals Fotos von anderen Menschen, ohne sie vorher zu fragen.",Never take photos of people without asking.
"Sei bitte vorsichtig, wenn du die Straße überquerst.",Please cross the road with care.
"Es ist schwer, Arabisch innerhalb eines Jahres zu beherrschen.",It is difficult to master Arabic within one year.
"Es bringt nichts, sie noch einmal zu fragen.",It is no use asking them again.
"Er mag es nicht, wenn du in seiner Gegenwart rauchst.",He doesn't like it if you smoke in his presence.
Das größte je registrierte Erdbeben war in Chile.,The largest earthquake ever recorded was in Chile.
Zwischen den beiden herrscht eine besondere Chemie.,There is a special chemistry between those two.
Der Hund fiel den Postboten an.,The dog attacked the postman.
"Sie waren zwei Jahre lang eng befreundet, bevor sie sich ineinander verliebten.",They were close friends for two years before falling in love.
Mein Sohn wurde vorübergehend vom Unterricht ausgeschlossen.,My son was temporarily suspended from school.
Wir waren schon bei einer Menge Boxkämpfe.,We have been to a lot of boxing matches.
"Wenn du nicht mehr lernst, wirst du die Matheprüfung nicht bestehen.","If you do not study more, you will not pass your maths exam."
Alle meine drei Söhne sind letztes Jahr der Armee beigetreten.,All three of my sons joined the army last year.
"Ich habe den Film zwar schon einmal gesehen, aber es lohnt sich, ihn noch mal anzuschauen.","I have seen the film once, but it is worth seeing again."
Möchtest du gerne noch eine Partie Backgammon spielen?,Would you like to play another game of backgammon?
"Mir wurde klar, dass ich einen Fehler begangen hatte.",I realised I had made a mistake.
Arrangierte Heiraten sind in Indien weit verbreitet.,Arranged marriages are common in India.
"Asiatinnen sehen oft viel jünger aus, als sie sind.",Asian women often look much younger than they are.
"Wenn du einen Tag lang unsichtbar sein könntest, was würdest du tun?","If you could be invisible for a day, what would you do?"
Würdest du lieber in den Bergen wandern oder am Pool sitzen und lesen?,Would you rather go on a hike through the mountains or sit by the pool and read?
Manchmal bekomme ich Albträume nach einem gruseligen Buch.,Sometimes after I read a scary book I have nightmares.
Ich wohne in der Straße hinter der berühmten alten Brauerei.,I live on the street behind the famous old brewery.
"Wenn ich ins Ausland reise, nehme ich Kopien meines Reisepasses mit.",When I travel to other countries I bring copies of my passport along with me.
"Ich würde mit meinen Freunden heute Abend zu der Party gehen, aber ich habe zu viel zu tun.",I would go to the party with my friends tonight but I'm too busy.
Ich bin ein Au-Pair in einer vierköpfigen Familie.,I'm an au pair for a family of four.
"Wissenschaftler glauben, dass der Mensch vom Affen abstammt.",Scientists believe that man is descended from apes.
Kinderarbeit ist in den meisten Ländern illegal.,Child labour is illegal in most countries.
Ihm wurde die Arbeitsstelle ohne Vorstellungsgespräch angeboten.,He was offered the job without an interview.
"Ich habe dieses Spiel geliebt, als ich in deinem Alter war.",I used to love playing this game when I was your age!
"George bestand darauf, dass er nicht gelogen hatte.",George was adamant that he didn't lie.
Wir werden eine Immobilie als Investition kaufen.,We will buy a property for investment.
Sie wird in der Schule gemobbt.,She is being bullied at school.
"Ich möchte nicht in einem Verein sein, der mich als Mitglied will.",I don't want to be in a club that wants me as a member.
Nach der Revolution wurde Frankreich eine Republik.,France became a republic after the revolution.
In Afghanistan wird viel Opium hergestellt.,A lot of opium is produced in Afghanistan.
Das Regime zeigte den Demonstranten gegenüber keine Gnade.,The regime showed no mercy to the protester.
Kalzium ist wichtig für die Knochen.,Calcium is important for the bones.
Der Räuber setzte die Wache außer Gefecht.,The robber knocked out the guard.
Der Presse zufolge war der Prozess unfair.,The press said the trial was unfair.
In Brasilien ist der Unterschied zwischen arm und reich sehr groß.,There is a big gap between rich and poor in Brazil.
Die Schlacht dauerte drei Tage und kostete 50.000 Menschen das Leben.,"The battle lasted for 3 days and claimed the lives of 50,000 men."
